GEOID,County_Name,County_Code,Series,Year,Value
17085,Jo Daviess County,IL-085,NOAA_Tmax_Summer,2013,80.7
17085,Jo Daviess County,IL-085,NOAA_Tmax_Summer,2014,79.9
17085,Jo Daviess County,IL-085,NOAA_Tmax_Summer,2015,79.4
17085,Jo Daviess County,IL-085,NOAA_Tmax_Summer,2016,82.3
17085,Jo Daviess County,IL-085,NOAA_Tmax_Summer,2017,80.6
17085,Jo Daviess County,IL-085,NOAA_Tmax_Summer,2018,81.9
17085,Jo Daviess County,IL-085,NOAA_Tmax_Summer,2019,81.2
17085,Jo Daviess County,IL-085,NOAA_Tmax_Summer,2020,83.6
17085,Jo Daviess County,IL-085,NOAA_Tmax_Summer,2021,83.1
17085,Jo Daviess County,IL-085,NOAA_Tmax_Summer,2022,81.5
17085,Jo Daviess County,IL-085,NOAA_Tmax_Summer,2023,82.6
17085,Jo Daviess County,IL-085,NOAA_Tmax_Summer,2024,81.1
17199,Williamson County,IL-199,NOAA_CDD_Annual,2010,1721.0
17199,Williamson County,IL-199,NOAA_CDD_Annual,2011,1519.0
17199,Williamson County,IL-199,NOAA_CDD_Annual,2012,1682.0
17199,Williamson County,IL-199,NOAA_CDD_Annual,2013,1176.0
17199,Williamson County,IL-199,NOAA_CDD_Annual,2014,1160.0
17199,Williamson County,IL-199,NOAA_CDD_Annual,2015,1360.0
17199,Williamson County,IL-199,NOAA_CDD_Annual,2016,1556.0
17199,Williamson County,IL-199,NOAA_CDD_Annual,2017,1293.0
17199,Williamson County,IL-199,NOAA_CDD_Annual,2018,1619.0
17199,Williamson County,IL-199,NOAA_CDD_Annual,2019,1462.0
17199,Williamson County,IL-199,NOAA_CDD_Annual,2020,1269.0
17199,Williamson County,IL-199,NOAA_CDD_Annual,2021,1390.0
17199,Williamson County,IL-199,NOAA_CDD_Annual,2022,1404.0
17199,Williamson County,IL-199,NOAA_CDD_Annual,2023,1318.0
17199,Williamson County,IL-199,NOAA_CDD_Annual,2024,1489.0
17199,Williamson County,IL-199,NOAA_Tmax_Summer,2010,90.4
17199,Williamson County,IL-199,NOAA_Tmax_Summer,2011,89.2
17199,Williamson County,IL-199,NOAA_Tmax_Summer,2012,92.0
17199,Williamson County,IL-199,NOAA_Tmax_Summer,2013,84.3
17199,Williamson County,IL-199,NOAA_Tmax_Summer,2014,84.2
17199,Williamson County,IL-199,NOAA_Tmax_Summer,2015,84.7
17199,Williamson County,IL-199,NOAA_Tmax_Summer,2016,86.1
17199,Williamson County,IL-199,NOAA_Tmax_Summer,2017,85.0
17199,Williamson County,IL-199,NOAA_Tmax_Summer,2018,86.2
17199,Williamson County,IL-199,NOAA_Tmax_Summer,2019,85.0
17199,Williamson County,IL-199,NOAA_Tmax_Summer,2020,85.5
17199,Williamson County,IL-199,NOAA_Tmax_Summer,2021,86.0
17199,Williamson County,IL-199,NOAA_Tmax_Summer,2022,87.6
17199,Williamson County,IL-199,NOAA_Tmax_Summer,2023,85.9
17199,Williamson County,IL-199,NOAA_Tmax_Summer,2024,86.1
17125,Mason County,IL-125,NOAA_CDD_Annual,2010,1344.0
17125,Mason County,IL-125,NOAA_CDD_Annual,2011,1181.0
17125,Mason County,IL-125,NOAA_CDD_Annual,2012,1340.0
17125,Mason County,IL-125,NOAA_CDD_Annual,2013,999.0
17125,Mason County,IL-125,NOAA_CDD_Annual,2014,967.0
17125,Mason County,IL-125,NOAA_CDD_Annual,2015,1146.0
17125,Mason County,IL-125,NOAA_CDD_Annual,2016,1325.0
17125,Mason County,IL-125,NOAA_CDD_Annual,2017,1131.0
17125,Mason County,IL-125,NOAA_CDD_Annual,2018,1420.0
17125,Mason County,IL-125,NOAA_CDD_Annual,2019,1204.0
17125,Mason County,IL-125,NOAA_CDD_Annual,2020,1099.0
17125,Mason County,IL-125,NOAA_CDD_Annual,2021,1260.0
17125,Mason County,IL-125,NOAA_CDD_Annual,2022,1154.0
17125,Mason County,IL-125,NOAA_CDD_Annual,2023,1148.0
17125,Mason County,IL-125,NOAA_CDD_Annual,2024,1254.0
17125,Mason County,IL-125,NOAA_Tmax_Summer,2010,86.9
17125,Mason County,IL-125,NOAA_Tmax_Summer,2011,86.8
17125,Mason County,IL-125,NOAA_Tmax_Summer,2012,89.1
17125,Mason County,IL-125,NOAA_Tmax_Summer,2013,83.5
17125,Mason County,IL-125,NOAA_Tmax_Summer,2014,82.7
17125,Mason County,IL-125,NOAA_Tmax_Summer,2015,82.8
17125,Mason County,IL-125,NOAA_Tmax_Summer,2016,85.5
17125,Mason County,IL-125,NOAA_Tmax_Summer,2017,85.4
17125,Mason County,IL-125,NOAA_Tmax_Summer,2018,85.6
17125,Mason County,IL-125,NOAA_Tmax_Summer,2019,84.6
17125,Mason County,IL-125,NOAA_Tmax_Summer,2020,86.2
17125,Mason County,IL-125,NOAA_Tmax_Summer,2021,85.4
17125,Mason County,IL-125,NOAA_Tmax_Summer,2022,85.4
17125,Mason County,IL-125,NOAA_Tmax_Summer,2023,85.5
17125,Mason County,IL-125,NOAA_Tmax_Summer,2024,85.3
17105,Livingston County,IL-105,NOAA_CDD_Annual,2010,1179.0
17105,Livingston County,IL-105,NOAA_CDD_Annual,2011,1023.0
17105,Livingston County,IL-105,NOAA_CDD_Annual,2012,1179.0
17105,Livingston County,IL-105,NOAA_CDD_Annual,2013,883.0
17105,Livingston County,IL-105,NOAA_CDD_Annual,2014,795.0
17105,Livingston County,IL-105,NOAA_CDD_Annual,2015,939.0
17105,Livingston County,IL-105,NOAA_CDD_Annual,2016,1163.0
17105,Livingston County,IL-105,NOAA_CDD_Annual,2017,869.0
17105,Livingston County,IL-105,NOAA_CDD_Annual,2018,1144.0
17105,Livingston County,IL-105,NOAA_CDD_Annual,2019,959.0
17105,Livingston County,IL-105,NOAA_CDD_Annual,2020,970.0
17105,Livingston County,IL-105,NOAA_CDD_Annual,2021,1149.0
17105,Livingston County,IL-105,NOAA_CDD_Annual,2022,989.0
17105,Livingston County,IL-105,NOAA_CDD_Annual,2023,951.0
17105,Livingston County,IL-105,NOAA_CDD_Annual,2024,1075.0
17105,Livingston County,IL-105,NOAA_Tmax_Summer,2010,86.0
17105,Livingston County,IL-105,NOAA_Tmax_Summer,2011,85.0
17105,Livingston County,IL-105,NOAA_Tmax_Summer,2012,87.2
17105,Livingston County,IL-105,NOAA_Tmax_Summer,2013,82.0
17105,Livingston County,IL-105,NOAA_Tmax_Summer,2014,81.9
17105,Livingston County,IL-105,NOAA_Tmax_Summer,2015,81.1
17105,Livingston County,IL-105,NOAA_Tmax_Summer,2016,84.5
17105,Livingston County,IL-105,NOAA_Tmax_Summer,2017,83.0
17105,Livingston County,IL-105,NOAA_Tmax_Summer,2018,84.0
17105,Livingston County,IL-105,NOAA_Tmax_Summer,2019,83.1
17105,Livingston County,IL-105,NOAA_Tmax_Summer,2020,85.2
17105,Livingston County,IL-105,NOAA_Tmax_Summer,2021,84.4
17105,Livingston County,IL-105,NOAA_Tmax_Summer,2022,84.1
17105,Livingston County,IL-105,NOAA_Tmax_Summer,2023,84.2
17105,Livingston County,IL-105,NOAA_Tmax_Summer,2024,84.1
17191,Wayne County,IL-191,NOAA_CDD_Annual,2010,1668.0
17191,Wayne County,IL-191,NOAA_CDD_Annual,2011,1412.0
17191,Wayne County,IL-191,NOAA_CDD_Annual,2012,1663.0
17191,Wayne County,IL-191,NOAA_CDD_Annual,2013,1183.0
17191,Wayne County,IL-191,NOAA_CDD_Annual,2014,1128.0
17191,Wayne County,IL-191,NOAA_CDD_Annual,2015,1341.0
17191,Wayne County,IL-191,NOAA_CDD_Annual,2016,1678.0
17191,Wayne County,IL-191,NOAA_CDD_Annual,2017,1427.0
17191,Wayne County,IL-191,NOAA_CDD_Annual,2018,1615.0
17191,Wayne County,IL-191,NOAA_CDD_Annual,2019,1470.0
17191,Wayne County,IL-191,NOAA_CDD_Annual,2020,1320.0
17191,Wayne County,IL-191,NOAA_CDD_Annual,2021,1456.0
17191,Wayne County,IL-191,NOAA_CDD_Annual,2022,1444.0
17191,Wayne County,IL-191,NOAA_CDD_Annual,2023,1305.0
17191,Wayne County,IL-191,NOAA_CDD_Annual,2024,1461.0
17191,Wayne County,IL-191,NOAA_Tmax_Summer,2010,89.8
17191,Wayne County,IL-191,NOAA_Tmax_Summer,2011,88.2
17191,Wayne County,IL-191,NOAA_Tmax_Summer,2012,92.1
17191,Wayne County,IL-191,NOAA_Tmax_Summer,2013,84.1
17191,Wayne County,IL-191,NOAA_Tmax_Summer,2014,83.7
17191,Wayne County,IL-191,NOAA_Tmax_Summer,2015,84.2
17191,Wayne County,IL-191,NOAA_Tmax_Summer,2016,88.1
17191,Wayne County,IL-191,NOAA_Tmax_Summer,2017,87.2
17191,Wayne County,IL-191,NOAA_Tmax_Summer,2018,86.7
17191,Wayne County,IL-191,NOAA_Tmax_Summer,2019,85.5
17191,Wayne County,IL-191,NOAA_Tmax_Summer,2020,86.8
17191,Wayne County,IL-191,NOAA_Tmax_Summer,2021,86.6
17191,Wayne County,IL-191,NOAA_Tmax_Summer,2022,87.8
17191,Wayne County,IL-191,NOAA_Tmax_Summer,2023,86.8
17191,Wayne County,IL-191,NOAA_Tmax_Summer,2024,86.2
17089,Kane County,IL-089,NOAA_CDD_Annual,2010,954.0
17089,Kane County,IL-089,NOAA_CDD_Annual,2011,844.0
17089,Kane County,IL-089,NOAA_CDD_Annual,2012,1012.0
17089,Kane County,IL-089,NOAA_CDD_Annual,2013,664.0
17089,Kane County,IL-089,NOAA_CDD_Annual,2014,605.0
17089,Kane County,IL-089,NOAA_CDD_Annual,2015,687.0
17089,Kane County,IL-089,NOAA_CDD_Annual,2016,938.0
17089,Kane County,IL-089,NOAA_CDD_Annual,2017,685.0
17089,Kane County,IL-089,NOAA_CDD_Annual,2018,932.0
17089,Kane County,IL-089,NOAA_CDD_Annual,2019,790.0
17089,Kane County,IL-089,NOAA_CDD_Annual,2020,844.0
17089,Kane County,IL-089,NOAA_CDD_Annual,2021,959.0
17089,Kane County,IL-089,NOAA_CDD_Annual,2022,787.0
17089,Kane County,IL-089,NOAA_CDD_Annual,2023,747.0
17089,Kane County,IL-089,NOAA_CDD_Annual,2024,903.0
17089,Kane County,IL-089,NOAA_Tmax_Summer,2010,83.6
17089,Kane County,IL-089,NOAA_Tmax_Summer,2011,83.3
17089,Kane County,IL-089,NOAA_Tmax_Summer,2012,85.9
17089,Kane County,IL-089,NOAA_Tmax_Summer,2013,80.7
17089,Kane County,IL-089,NOAA_Tmax_Summer,2014,80.4
17089,Kane County,IL-089,NOAA_Tmax_Summer,2015,79.6
17089,Kane County,IL-089,NOAA_Tmax_Summer,2016,83.1
17089,Kane County,IL-089,NOAA_Tmax_Summer,2017,81.2
17089,Kane County,IL-089,NOAA_Tmax_Summer,2018,82.6
17089,Kane County,IL-089,NOAA_Tmax_Summer,2019,81.8
17089,Kane County,IL-089,NOAA_Tmax_Summer,2020,84.3
17089,Kane County,IL-089,NOAA_Tmax_Summer,2021,83.8
17089,Kane County,IL-089,NOAA_Tmax_Summer,2022,82.1
17089,Kane County,IL-089,NOAA_Tmax_Summer,2023,82.1
17089,Kane County,IL-089,NOAA_Tmax_Summer,2024,82.5
17069,Hardin County,IL-069,NOAA_CDD_Annual,2010,1823.0
17069,Hardin County,IL-069,NOAA_CDD_Annual,2011,1551.0
17069,Hardin County,IL-069,NOAA_CDD_Annual,2012,1766.0
17069,Hardin County,IL-069,NOAA_CDD_Annual,2013,1245.0
17069,Hardin County,IL-069,NOAA_CDD_Annual,2014,1277.0
17069,Hardin County,IL-069,NOAA_CDD_Annual,2015,1434.0
17069,Hardin County,IL-069,NOAA_CDD_Annual,2016,1682.0
17069,Hardin County,IL-069,NOAA_CDD_Annual,2017,1444.0
17069,Hardin County,IL-069,NOAA_CDD_Annual,2018,1718.0
17069,Hardin County,IL-069,NOAA_CDD_Annual,2019,1527.0
17069,Hardin County,IL-069,NOAA_CDD_Annual,2020,1322.0
17069,Hardin County,IL-069,NOAA_CDD_Annual,2021,1435.0
17069,Hardin County,IL-069,NOAA_CDD_Annual,2022,1557.0
17069,Hardin County,IL-069,NOAA_CDD_Annual,2023,1363.0
17069,Hardin County,IL-069,NOAA_CDD_Annual,2024,1539.0
17069,Hardin County,IL-069,NOAA_Tmax_Summer,2010,91.2
17069,Hardin County,IL-069,NOAA_Tmax_Summer,2011,89.2
17069,Hardin County,IL-069,NOAA_Tmax_Summer,2012,91.8
17069,Hardin County,IL-069,NOAA_Tmax_Summer,2013,84.5
17069,Hardin County,IL-069,NOAA_Tmax_Summer,2014,85.4
17069,Hardin County,IL-069,NOAA_Tmax_Summer,2015,85.4
17069,Hardin County,IL-069,NOAA_Tmax_Summer,2016,87.3
17069,Hardin County,IL-069,NOAA_Tmax_Summer,2017,86.5
17069,Hardin County,IL-069,NOAA_Tmax_Summer,2018,87.0
17069,Hardin County,IL-069,NOAA_Tmax_Summer,2019,85.6
17069,Hardin County,IL-069,NOAA_Tmax_Summer,2020,85.8
17069,Hardin County,IL-069,NOAA_Tmax_Summer,2021,85.8
17069,Hardin County,IL-069,NOAA_Tmax_Summer,2022,88.3
17069,Hardin County,IL-069,NOAA_Tmax_Summer,2023,86.1
17069,Hardin County,IL-069,NOAA_Tmax_Summer,2024,86.6
17063,Grundy County,IL-063,NOAA_CDD_Annual,2010,1145.0
17063,Grundy County,IL-063,NOAA_CDD_Annual,2011,1036.0
17063,Grundy County,IL-063,NOAA_CDD_Annual,2012,1197.0
17063,Grundy County,IL-063,NOAA_CDD_Annual,2013,848.0
17063,Grundy County,IL-063,NOAA_CDD_Annual,2014,767.0
17063,Grundy County,IL-063,NOAA_CDD_Annual,2015,873.0
17063,Grundy County,IL-063,NOAA_CDD_Annual,2016,1125.0
17063,Grundy County,IL-063,NOAA_CDD_Annual,2017,839.0
17063,Grundy County,IL-063,NOAA_CDD_Annual,2018,1161.0
17063,Grundy County,IL-063,NOAA_CDD_Annual,2019,988.0
17063,Grundy County,IL-063,NOAA_CDD_Annual,2020,1008.0
17063,Grundy County,IL-063,NOAA_CDD_Annual,2021,1065.0
17063,Grundy County,IL-063,NOAA_CDD_Annual,2022,919.0
17063,Grundy County,IL-063,NOAA_CDD_Annual,2023,872.0
17063,Grundy County,IL-063,NOAA_CDD_Annual,2024,1069.0
17063,Grundy County,IL-063,NOAA_Tmax_Summer,2010,85.3
17063,Grundy County,IL-063,NOAA_Tmax_Summer,2011,85.1
17063,Grundy County,IL-063,NOAA_Tmax_Summer,2012,87.0
17063,Grundy County,IL-063,NOAA_Tmax_Summer,2013,81.7
17063,Grundy County,IL-063,NOAA_Tmax_Summer,2014,81.5
17063,Grundy County,IL-063,NOAA_Tmax_Summer,2015,80.8
17063,Grundy County,IL-063,NOAA_Tmax_Summer,2016,84.2
17063,Grundy County,IL-063,NOAA_Tmax_Summer,2017,82.7
17063,Grundy County,IL-063,NOAA_Tmax_Summer,2018,84.5
17063,Grundy County,IL-063,NOAA_Tmax_Summer,2019,83.6
17063,Grundy County,IL-063,NOAA_Tmax_Summer,2020,85.7
17063,Grundy County,IL-063,NOAA_Tmax_Summer,2021,84.0
17063,Grundy County,IL-063,NOAA_Tmax_Summer,2022,83.3
17063,Grundy County,IL-063,NOAA_Tmax_Summer,2023,83.6
17063,Grundy County,IL-063,NOAA_Tmax_Summer,2024,84.3
17109,McDonough County,IL-109,NOAA_CDD_Annual,2010,1233.0
17109,McDonough County,IL-109,NOAA_CDD_Annual,2011,1110.0
17109,McDonough County,IL-109,NOAA_CDD_Annual,2012,1237.0
17109,McDonough County,IL-109,NOAA_CDD_Annual,2013,957.0
17109,McDonough County,IL-109,NOAA_CDD_Annual,2014,841.0
17109,McDonough County,IL-109,NOAA_CDD_Annual,2015,1007.0
17109,McDonough County,IL-109,NOAA_CDD_Annual,2016,1218.0
17109,McDonough County,IL-109,NOAA_CDD_Annual,2017,1015.0
17109,McDonough County,IL-109,NOAA_CDD_Annual,2018,1328.0
17109,McDonough County,IL-109,NOAA_CDD_Annual,2019,1087.0
17109,McDonough County,IL-109,NOAA_CDD_Annual,2020,996.0
17109,McDonough County,IL-109,NOAA_CDD_Annual,2021,1110.0
17109,McDonough County,IL-109,NOAA_CDD_Annual,2022,1056.0
17109,McDonough County,IL-109,NOAA_CDD_Annual,2023,1042.0
17109,McDonough County,IL-109,NOAA_CDD_Annual,2024,1138.0
17109,McDonough County,IL-109,NOAA_Tmax_Summer,2010,86.0
17109,McDonough County,IL-109,NOAA_Tmax_Summer,2011,85.8
17109,McDonough County,IL-109,NOAA_Tmax_Summer,2012,87.7
17109,McDonough County,IL-109,NOAA_Tmax_Summer,2013,82.7
17109,McDonough County,IL-109,NOAA_Tmax_Summer,2014,81.1
17109,McDonough County,IL-109,NOAA_Tmax_Summer,2015,81.4
17109,McDonough County,IL-109,NOAA_Tmax_Summer,2016,84.7
17109,McDonough County,IL-109,NOAA_Tmax_Summer,2017,83.9
17109,McDonough County,IL-109,NOAA_Tmax_Summer,2018,85.1
17109,McDonough County,IL-109,NOAA_Tmax_Summer,2019,83.4
17109,McDonough County,IL-109,NOAA_Tmax_Summer,2020,84.1
17109,McDonough County,IL-109,NOAA_Tmax_Summer,2021,83.5
17109,McDonough County,IL-109,NOAA_Tmax_Summer,2022,83.5
17109,McDonough County,IL-109,NOAA_Tmax_Summer,2023,84.0
17109,McDonough County,IL-109,NOAA_Tmax_Summer,2024,83.7
17127,Massac County,IL-127,NOAA_CDD_Annual,2010,1922.0
17127,Massac County,IL-127,NOAA_CDD_Annual,2011,1621.0
17127,Massac County,IL-127,NOAA_CDD_Annual,2012,1855.0
17127,Massac County,IL-127,NOAA_CDD_Annual,2013,1332.0
17127,Massac County,IL-127,NOAA_CDD_Annual,2014,1422.0
17127,Massac County,IL-127,NOAA_CDD_Annual,2015,1586.0
17127,Massac County,IL-127,NOAA_CDD_Annual,2016,1796.0
17127,Massac County,IL-127,NOAA_CDD_Annual,2017,1541.0
17127,Massac County,IL-127,NOAA_CDD_Annual,2018,1853.0
17127,Massac County,IL-127,NOAA_CDD_Annual,2019,1641.0
17127,Massac County,IL-127,NOAA_CDD_Annual,2020,1454.0
17127,Massac County,IL-127,NOAA_CDD_Annual,2021,1567.0
17127,Massac County,IL-127,NOAA_CDD_Annual,2022,1637.0
17127,Massac County,IL-127,NOAA_CDD_Annual,2023,1502.0
17127,Massac County,IL-127,NOAA_CDD_Annual,2024,1703.0
17127,Massac County,IL-127,NOAA_Tmax_Summer,2010,91.6
17127,Massac County,IL-127,NOAA_Tmax_Summer,2011,89.6
17127,Massac County,IL-127,NOAA_Tmax_Summer,2012,92.3
17127,Massac County,IL-127,NOAA_Tmax_Summer,2013,85.0
17127,Massac County,IL-127,NOAA_Tmax_Summer,2014,86.6
17127,Massac County,IL-127,NOAA_Tmax_Summer,2015,86.6
17127,Massac County,IL-127,NOAA_Tmax_Summer,2016,88.3
17127,Massac County,IL-127,NOAA_Tmax_Summer,2017,86.7
17127,Massac County,IL-127,NOAA_Tmax_Summer,2018,88.5
17127,Massac County,IL-127,NOAA_Tmax_Summer,2019,86.6
17127,Massac County,IL-127,NOAA_Tmax_Summer,2020,87.1
17127,Massac County,IL-127,NOAA_Tmax_Summer,2021,86.8
17127,Massac County,IL-127,NOAA_Tmax_Summer,2022,88.9
17127,Massac County,IL-127,NOAA_Tmax_Summer,2023,87.2
17127,Massac County,IL-127,NOAA_Tmax_Summer,2024,87.5
17073,Henry County,IL-073,NOAA_CDD_Annual,2010,1114.0
17073,Henry County,IL-073,NOAA_CDD_Annual,2011,1001.0
17073,Henry County,IL-073,NOAA_CDD_Annual,2012,1131.0
17073,Henry County,IL-073,NOAA_CDD_Annual,2013,866.0
17073,Henry County,IL-073,NOAA_CDD_Annual,2014,755.0
17073,Henry County,IL-073,NOAA_CDD_Annual,2015,865.0
17073,Henry County,IL-073,NOAA_CDD_Annual,2016,1094.0
17073,Henry County,IL-073,NOAA_CDD_Annual,2017,850.0
17073,Henry County,IL-073,NOAA_CDD_Annual,2018,1114.0
17073,Henry County,IL-073,NOAA_CDD_Annual,2019,961.0
17073,Henry County,IL-073,NOAA_CDD_Annual,2020,911.0
17073,Henry County,IL-073,NOAA_CDD_Annual,2021,1047.0
17073,Henry County,IL-073,NOAA_CDD_Annual,2022,921.0
17073,Henry County,IL-073,NOAA_CDD_Annual,2023,934.0
17073,Henry County,IL-073,NOAA_CDD_Annual,2024,1001.0
17073,Henry County,IL-073,NOAA_Tmax_Summer,2010,84.6
17073,Henry County,IL-073,NOAA_Tmax_Summer,2011,84.7
17073,Henry County,IL-073,NOAA_Tmax_Summer,2012,86.6
17073,Henry County,IL-073,NOAA_Tmax_Summer,2013,82.0
17073,Henry County,IL-073,NOAA_Tmax_Summer,2014,80.9
17073,Henry County,IL-073,NOAA_Tmax_Summer,2015,80.7
17073,Henry County,IL-073,NOAA_Tmax_Summer,2016,83.7
17073,Henry County,IL-073,NOAA_Tmax_Summer,2017,82.6
17073,Henry County,IL-073,NOAA_Tmax_Summer,2018,83.6
17073,Henry County,IL-073,NOAA_Tmax_Summer,2019,83.0
17073,Henry County,IL-073,NOAA_Tmax_Summer,2020,84.4
17073,Henry County,IL-073,NOAA_Tmax_Summer,2021,83.9
17073,Henry County,IL-073,NOAA_Tmax_Summer,2022,82.8
17073,Henry County,IL-073,NOAA_Tmax_Summer,2023,83.6
17073,Henry County,IL-073,NOAA_Tmax_Summer,2024,82.5
17061,Greene County,IL-061,NOAA_CDD_Annual,2010,1446.0
17061,Greene County,IL-061,NOAA_CDD_Annual,2011,1338.0
17061,Greene County,IL-061,NOAA_CDD_Annual,2012,1472.0
17061,Greene County,IL-061,NOAA_CDD_Annual,2013,1106.0
17061,Greene County,IL-061,NOAA_CDD_Annual,2014,1031.0
17061,Greene County,IL-061,NOAA_CDD_Annual,2015,1209.0
17061,Greene County,IL-061,NOAA_CDD_Annual,2016,1475.0
17061,Greene County,IL-061,NOAA_CDD_Annual,2017,1222.0
17061,Greene County,IL-061,NOAA_CDD_Annual,2018,1568.0
17061,Greene County,IL-061,NOAA_CDD_Annual,2019,1314.0
17061,Greene County,IL-061,NOAA_CDD_Annual,2020,1168.0
17061,Greene County,IL-061,NOAA_CDD_Annual,2021,1330.0
17061,Greene County,IL-061,NOAA_CDD_Annual,2022,1282.0
17061,Greene County,IL-061,NOAA_CDD_Annual,2023,1213.0
17061,Greene County,IL-061,NOAA_CDD_Annual,2024,1335.0
17061,Greene County,IL-061,NOAA_Tmax_Summer,2010,87.6
17061,Greene County,IL-061,NOAA_Tmax_Summer,2011,87.9
17061,Greene County,IL-061,NOAA_Tmax_Summer,2012,89.9
17061,Greene County,IL-061,NOAA_Tmax_Summer,2013,84.1
17061,Greene County,IL-061,NOAA_Tmax_Summer,2014,83.5
17061,Greene County,IL-061,NOAA_Tmax_Summer,2015,83.0
17061,Greene County,IL-061,NOAA_Tmax_Summer,2016,86.8
17061,Greene County,IL-061,NOAA_Tmax_Summer,2017,85.7
17061,Greene County,IL-061,NOAA_Tmax_Summer,2018,87.0
17061,Greene County,IL-061,NOAA_Tmax_Summer,2019,84.7
17061,Greene County,IL-061,NOAA_Tmax_Summer,2020,85.8
17061,Greene County,IL-061,NOAA_Tmax_Summer,2021,85.7
17061,Greene County,IL-061,NOAA_Tmax_Summer,2022,86.4
17061,Greene County,IL-061,NOAA_Tmax_Summer,2023,85.9
17061,Greene County,IL-061,NOAA_Tmax_Summer,2024,85.7
17157,Randolph County,IL-157,NOAA_CDD_Annual,2010,1752.0
17157,Randolph County,IL-157,NOAA_CDD_Annual,2011,1619.0
17157,Randolph County,IL-157,NOAA_CDD_Annual,2012,1738.0
17157,Randolph County,IL-157,NOAA_CDD_Annual,2013,1289.0
17157,Randolph County,IL-157,NOAA_CDD_Annual,2014,1258.0
17157,Randolph County,IL-157,NOAA_CDD_Annual,2015,1457.0
17157,Randolph County,IL-157,NOAA_CDD_Annual,2016,1712.0
17157,Randolph County,IL-157,NOAA_CDD_Annual,2017,1430.0
17157,Randolph County,IL-157,NOAA_CDD_Annual,2018,1686.0
17157,Randolph County,IL-157,NOAA_CDD_Annual,2019,1544.0
17157,Randolph County,IL-157,NOAA_CDD_Annual,2020,1304.0
17157,Randolph County,IL-157,NOAA_CDD_Annual,2021,1422.0
17157,Randolph County,IL-157,NOAA_CDD_Annual,2022,1463.0
17157,Randolph County,IL-157,NOAA_CDD_Annual,2023,1340.0
17157,Randolph County,IL-157,NOAA_CDD_Annual,2024,1486.0
17157,Randolph County,IL-157,NOAA_Tmax_Summer,2010,90.2
17157,Randolph County,IL-157,NOAA_Tmax_Summer,2011,90.2
17157,Randolph County,IL-157,NOAA_Tmax_Summer,2012,92.3
17157,Randolph County,IL-157,NOAA_Tmax_Summer,2013,85.1
17157,Randolph County,IL-157,NOAA_Tmax_Summer,2014,85.8
17157,Randolph County,IL-157,NOAA_Tmax_Summer,2015,85.7
17157,Randolph County,IL-157,NOAA_Tmax_Summer,2016,88.3
17157,Randolph County,IL-157,NOAA_Tmax_Summer,2017,87.0
17157,Randolph County,IL-157,NOAA_Tmax_Summer,2018,87.8
17157,Randolph County,IL-157,NOAA_Tmax_Summer,2019,85.9
17157,Randolph County,IL-157,NOAA_Tmax_Summer,2020,86.1
17157,Randolph County,IL-157,NOAA_Tmax_Summer,2021,85.9
17157,Randolph County,IL-157,NOAA_Tmax_Summer,2022,88.1
17157,Randolph County,IL-157,NOAA_Tmax_Summer,2023,86.8
17157,Randolph County,IL-157,NOAA_Tmax_Summer,2024,85.9
17149,Pike County,IL-149,NOAA_CDD_Annual,2010,1423.0
17149,Pike County,IL-149,NOAA_CDD_Annual,2011,1280.0
17149,Pike County,IL-149,NOAA_CDD_Annual,2012,1452.0
17149,Pike County,IL-149,NOAA_CDD_Annual,2013,1085.0
17149,Pike County,IL-149,NOAA_CDD_Annual,2014,1044.0
17149,Pike County,IL-149,NOAA_CDD_Annual,2015,1195.0
17149,Pike County,IL-149,NOAA_CDD_Annual,2016,1456.0
17149,Pike County,IL-149,NOAA_CDD_Annual,2017,1229.0
17149,Pike County,IL-149,NOAA_CDD_Annual,2018,1601.0
17149,Pike County,IL-149,NOAA_CDD_Annual,2019,1275.0
17149,Pike County,IL-149,NOAA_CDD_Annual,2020,1088.0
17149,Pike County,IL-149,NOAA_CDD_Annual,2021,1252.0
17149,Pike County,IL-149,NOAA_CDD_Annual,2022,1213.0
17149,Pike County,IL-149,NOAA_CDD_Annual,2023,1187.0
17149,Pike County,IL-149,NOAA_CDD_Annual,2024,1277.0
17149,Pike County,IL-149,NOAA_Tmax_Summer,2010,87.3
17149,Pike County,IL-149,NOAA_Tmax_Summer,2011,87.5
17149,Pike County,IL-149,NOAA_Tmax_Summer,2012,90.2
17149,Pike County,IL-149,NOAA_Tmax_Summer,2013,83.8
17149,Pike County,IL-149,NOAA_Tmax_Summer,2014,83.2
17149,Pike County,IL-149,NOAA_Tmax_Summer,2015,82.8
17149,Pike County,IL-149,NOAA_Tmax_Summer,2016,86.5
17149,Pike County,IL-149,NOAA_Tmax_Summer,2017,85.6
17149,Pike County,IL-149,NOAA_Tmax_Summer,2018,87.5
17149,Pike County,IL-149,NOAA_Tmax_Summer,2019,84.4
17149,Pike County,IL-149,NOAA_Tmax_Summer,2020,84.9
17149,Pike County,IL-149,NOAA_Tmax_Summer,2021,85.0
17149,Pike County,IL-149,NOAA_Tmax_Summer,2022,85.5
17149,Pike County,IL-149,NOAA_Tmax_Summer,2023,85.7
17149,Pike County,IL-149,NOAA_Tmax_Summer,2024,85.2
17203,Woodford County,IL-203,NOAA_CDD_Annual,2010,1220.0
17203,Woodford County,IL-203,NOAA_CDD_Annual,2011,1037.0
